Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Rating_Imputed,Promo Used,Subscription Used,Freq_per_Year,Est_Annual_Spend,CLV_Score,Value_Tier,Promo_Dependent,Satisfaction_Flag,Age_Group,Loyalty_Score_A,Loyal_A,Loyalty_Score_B,Loyal_B,Loyal_Both,Segment
3109,50,Female,Socks,Clothing,69,Oregon,M,Purple,Fall,3.2,No,2-Day Shipping,0,No,7,Paypal,Monthly,0,0,0,12,828,1721.777596510904,High,0,Neutral,46-55,0.3352541016406563,0,0.3258513478378773,0,0,Growth Prospects
3110,60,Female,Jacket,Outerwear,92,Illinois,M,Gray,Winter,4.3,No,Free Shipping,0,No,47,Bank Transfer,Fortnightly,0,0,0,26,2392,9259.912818091676,Premium,0,Promoter,56+,0.7715886354541817,1,0.6433212118046727,1,1,Champions
3111,19,Female,Handbag,Accessories,46,Texas,L,Lavender,Fall,4.6,No,Next Day Air,0,No,2,Bank Transfer,Bi-Weekly,0,0,0,26,1196,1313.9402972470593,Mid,0,Promoter,18-25,0.4042416966786715,0,0.483816833174556,1,0,Growth Prospects
3112,21,Female,Belt,Accessories,81,Kansas,Xl,Indigo,Spring,4.9,No,Free Shipping,0,No,25,Debit Card,Quarterly,0,0,0,4,324,1055.6232783189603,Mid,0,Promoter,18-25,0.41944777911164466,0,0.5134611469268828,1,0,Growth Prospects
3113,19,Female,Blouse,Clothing,97,Texas,S,Green,Fall,3.8,No,Express,0,No,26,Venmo,Annually,0,0,0,1,97,319.6961760024199,Low,0,Neutral,18-25,0.40408163265306124,0,0.3633542417647989,0,0,Growth Prospects
3114,46,Female,Shirt,Clothing,93,Nebraska,L,Green,Summer,2.6,No,Express,0,No,2,Debit Card,Weekly,0,0,0,52,4836,5312.889027998979,Premium,0,Detractor,46-55,0.6081632653061224,1,0.34220780856849625,0,0,Champions
3115,21,Female,Handbag,Accessories,56,Arkansas,M,Olive,Spring,4.7,No,Store Pickup,0,No,45,Venmo,Bi-Weekly,0,0,0,26,1456,5574.501873288123,Premium,0,Promoter,18-25,0.7552621048419368,1,0.6006445860209401,1,1,Champions
3116,26,Female,Scarf,Accessories,53,South Dakota,M,Charcoal,Fall,4.1,No,Free Shipping,0,No,9,Bank Transfer,Bi-Weekly,0,0,0,26,1378,3172.962258145795,High,0,Promoter,26-35,0.4613845538215286,0,0.46955660038012087,1,0,Growth Prospects
3117,50,Female,Coat,Outerwear,66,Montana,L,Gray,Spring,3.7,No,Store Pickup,0,No,1,Venmo,Weekly,0,0,0,52,3432,2378.8811236817323,High,0,Neutral,46-55,0.6000000000000001,1,0.4020188611835609,0,0,Growth Prospects
3118,43,Female,Hoodie,Clothing,50,Florida,M,Olive,Fall,3.0,No,Free Shipping,0,No,4,Paypal,Bi-Weekly,0,0,0,26,1300,2092.2692861643304,High,0,Neutral,36-45,0.42056822729091636,0,0.31096700327002263,0,0,Growth Prospects
3119,61,Female,Shorts,Clothing,97,Virginia,L,Blue,Summer,4.7,No,Standard,0,No,31,Debit Card,Quarterly,0,0,0,4,388,1344.7055302862939,Mid,0,Promoter,56+,0.4684273709483794,0,0.49657378743697866,1,0,At-Risk Loyalists
3120,63,Female,Sandals,Footwear,79,Louisiana,Xl,Silver,Winter,4.7,No,2-Day Shipping,0,No,21,Credit Card,Every 3 Months,0,0,0,4,316,976.7694152612279,Mid,0,Promoter,56+,0.3867947178871549,0,0.4875210099003268,1,0,Growth Prospects
3121,46,Female,Shirt,Clothing,76,Louisiana,M,Magenta,Fall,4.0,No,Store Pickup,0,No,32,Debit Card,Fortnightly,0,0,0,26,1976,6909.098941457765,Premium,0,Promoter,46-55,0.649139655862345,1,0.5494812928997536,1,1,Champions
3122,63,Female,Hoodie,Clothing,38,Louisiana,L,Black,Fall,2.6,No,Standard,0,No,16,Venmo,Weekly,0,0,0,52,1976,5598.429567855083,Premium,0,Detractor,56+,0.7224489795918367,1,0.34923330804912395,0,0,Champions
3123,23,Female,Socks,Clothing,45,Georgia,M,Pink,Fall,3.0,No,Express,0,No,34,Credit Card,Fortnightly,0,0,0,26,1170,4159.7572319426135,High,0,Neutral,18-25,0.6654661864745899,1,0.3618359113998075,0,0,Growth Prospects
3124,57,Female,Handbag,Accessories,77,Iowa,Xl,Red,Fall,3.3,No,Next Day Air,0,No,40,Venmo,Bi-Weekly,0,0,0,26,2002,7434.571277542024,Premium,0,Neutral,56+,0.7144457783113245,1,0.47841012474305183,1,1,Champions
3125,57,Female,Jewelry,Accessories,51,California,M,Peach,Summer,3.4,No,Standard,0,No,4,Cash,Every 3 Months,0,0,0,4,204,328.3253341365565,Low,0,Neutral,56+,0.24801920768307323,0,0.31556655538590567,0,0,Growth Prospects
3126,33,Female,Coat,Outerwear,26,Oregon,L,Lavender,Spring,4.0,No,Standard,0,No,3,Cash,Quarterly,0,0,0,4,104,144.1746135564686,Low,0,Promoter,26-35,0.2398559423769508,0,0.3830356723370587,0,0,Growth Prospects
3127,57,Female,Sunglasses,Accessories,76,Maine,L,Lavender,Winter,2.6,No,Store Pickup,0,No,28,Bank Transfer,Bi-Weekly,0,0,0,26,1976,6653.776560053273,Premium,0,Detractor,56+,0.616486594637855,1,0.3751992873433663,0,0,Champions
3128,55,Female,Gloves,Accessories,94,Louisiana,M,Beige,Winter,3.4,No,Free Shipping,0,No,43,Credit Card,Every 3 Months,0,0,0,4,376,1422.855302353266,Mid,0,Neutral,46-55,0.5663865546218487,1,0.34249660086075506,0,0,At-Risk Loyalists
3129,65,Female,Jacket,Outerwear,32,Arkansas,S,Indigo,Fall,4.4,No,Standard,0,No,20,Cash,Annually,0,0,0,1,32,97.42471800714954,Low,0,Promoter,56+,0.35510204081632657,0,0.4298854280772887,1,0,Growth Prospects
3130,60,Female,Sandals,Footwear,20,Maryland,S,Cyan,Summer,4.7,No,Express,0,No,40,Venmo,Every 3 Months,0,0,0,4,80,297.08576533634465,Low,0,Promoter,56+,0.5418967587034815,0,0.4707979304666857,1,0,At-Risk Loyalists
3131,52,Female,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,No,Store Pickup,0,No,34,Venmo,Every 3 Months,0,0,0,4,80,284.4278449191531,Low,0,Promoter,46-55,0.49291716686674675,0,0.4464864923312755,1,0,At-Risk Loyalists
3132,34,Female,Jacket,Outerwear,59,North Dakota,M,Peach,Fall,2.9,No,Store Pickup,0,No,11,Bank Transfer,Every 3 Months,0,0,0,4,236,586.4379693499681,Mid,0,Detractor,26-35,0.3051620648259304,0,0.2619172129336889,0,0,Growth Prospects
3133,33,Female,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.2,No,Express,0,No,26,Cash,Quarterly,0,0,0,4,388,1278.7847040096797,Mid,0,Promoter,26-35,0.4276110444177671,0,0.4349518575666972,1,0,Growth Prospects
3134,58,Female,T-Shirt,Clothing,68,Arkansas,M,Orange,Spring,4.1,No,Next Day Air,0,No,29,Cash,Bi-Weekly,0,0,0,26,1768,6013.316970778691,Premium,0,Promoter,56+,0.6246498599439776,1,0.539441284945251,1,1,Champions
3135,35,Female,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,No,Store Pickup,0,No,47,Bank Transfer,Weekly,0,0,0,52,3432,13285.961869435883,Premium,0,Promoter,26-35,0.9755102040816328,1,0.754378969184603,1,1,Champions
3136,68,Female,Shoes,Footwear,85,Indiana,L,Yellow,Spring,4.7,No,Free Shipping,0,No,48,Venmo,Fortnightly,0,0,0,26,2210,8600.922858824484,Premium,0,Promoter,56+,0.7797519007603042,1,0.6751072842870472,1,1,Champions
3137,58,Female,Skirt,Clothing,32,Minnesota,M,Gray,Fall,3.1,No,Next Day Air,0,No,29,Cash,Bi-Weekly,0,0,0,26,832,2829.7962215429134,High,0,Neutral,56+,0.6246498599439776,1,0.34111327106114725,0,0,Growth Prospects
3138,34,Female,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.7,No,2-Day Shipping,0,No,14,Bank Transfer,Monthly,0,0,0,12,528,1429.850506181967,Mid,0,Detractor,26-35,0.39239695878351344,0,0.25866871232657423,0,0,Growth Prospects
3139,47,Female,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.6,No,Next Day Air,0,No,40,Cash,Every 3 Months,0,0,0,4,380,1411.157385347637,Mid,0,Promoter,46-55,0.5418967587034815,0,0.48620878285113406,1,0,At-Risk Loyalists
3140,35,Female,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,4.4,No,Next Day Air,0,No,4,Venmo,Weekly,0,0,0,52,4420,7113.715572958723,Premium,0,Promoter,26-35,0.6244897959183674,1,0.6025157235240783,1,1,Champions
3141,34,Female,Gloves,Accessories,44,Alaska,Xl,Peach,Summer,4.6,No,Free Shipping,0,No,37,Bank Transfer,Weekly,0,0,0,52,2288,8322.79713345397,Premium,0,Promoter,26-35,0.8938775510204082,1,0.6562642204610685,1,1,Champions
3142,36,Female,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,No,Express,0,No,47,Credit Card,Bi-Weekly,0,0,0,26,780,3019.536788508155,High,0,Promoter,36-45,0.7715886354541817,1,0.5617816878657806,1,1,Growth Prospects
3143,23,Female,Sneakers,Footwear,21,Kansas,L,Magenta,Winter,4.0,No,2-Day Shipping,0,No,1,Venmo,Quarterly,0,0,0,4,84,58.224363167035406,Low,0,Promoter,18-25,0.2235294117647059,0,0.38092093430450097,0,0,Growth Prospects
3144,68,Female,Hoodie,Clothing,22,Arizona,M,Purple,Summer,2.9,No,Store Pickup,0,No,26,Cash,Quarterly,0,0,0,4,88,290.03364420838096,Low,0,Detractor,56+,0.4276110444177671,0,0.25462441859566803,0,0,Growth Prospects
3145,23,Female,Boots,Footwear,70,Maine,L,Beige,Spring,2.6,No,Free Shipping,0,No,12,Debit Card,Quarterly,0,0,0,4,280,718.1858200892303,Mid,0,Detractor,18-25,0.3133253301320528,0,0.2291587647546981,0,0,Growth Prospects
3146,57,Female,Handbag,Accessories,29,Texas,Xl,Purple,Spring,4.6,No,Standard,0,No,16,Paypal,Fortnightly,0,0,0,26,754,2136.242861418387,High,0,Promoter,56+,0.5185274109643858,0,0.5040489383614964,1,0,Growth Prospects
3147,21,Female,Shirt,Clothing,83,Virginia,S,Yellow,Winter,4.9,No,Free Shipping,0,No,19,Paypal,Annually,0,0,0,1,83,248.64577870498124,Low,0,Promoter,18-25,0.34693877551020413,0,0.493606102850573,1,0,Growth Prospects
3148,45,Female,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.3,No,Express,0,No,21,Credit Card,Weekly,0,0,0,52,5148,15912.68654988861,Premium,0,Promoter,36-45,0.763265306122449,1,0.8070074555199316,1,1,Champions
3149,37,Female,Shorts,Clothing,35,West Virginia,L,Purple,Fall,4.3,No,Free Shipping,0,No,15,Venmo,Weekly,0,0,0,52,1820,5046.111474476402,Premium,0,Promoter,36-45,0.7142857142857144,1,0.5396439575487408,1,1,Champions
3150,18,Female,Belt,Accessories,40,North Carolina,M,Lavender,Winter,4.6,No,Free Shipping,0,No,9,Venmo,Annually,0,0,0,1,40,92.10340371976184,Low,0,Promoter,18-25,0.2653061224489796,0,0.4537545013416974,1,0,Growth Prospects
3151,55,Female,Blouse,Clothing,25,Georgia,M,Peach,Spring,2.6,No,Express,0,No,7,Bank Transfer,Bi-Weekly,0,0,0,26,650,1351.6370020918932,Mid,0,Detractor,46-55,0.4450580232092837,0,0.24474433082670105,0,0,Growth Prospects
3152,52,Female,T-Shirt,Clothing,64,New Mexico,L,Orange,Fall,3.1,No,2-Day Shipping,0,No,47,Bank Transfer,Quarterly,0,0,0,4,256,991.0274587924201,Mid,0,Neutral,46-55,0.5990396158463387,1,0.29587181780127725,0,0,At-Risk Loyalists
3153,49,Female,Belt,Accessories,90,North Carolina,M,Red,Fall,3.1,No,Store Pickup,0,No,17,Paypal,Monthly,0,0,0,12,1080,3121.6014985278575,High,0,Neutral,46-55,0.41688675470188075,0,0.34829290945132213,0,0,Growth Prospects
3154,56,Female,Socks,Clothing,88,Alabama,L,Red,Fall,3.1,No,Next Day Air,0,No,46,Venmo,Fortnightly,0,0,0,26,2288,8809.137712712614,Premium,0,Neutral,56+,0.7634253701480593,1,0.4882302463315513,1,1,Champions
3155,27,Female,Belt,Accessories,55,Connecticut,M,Gold,Winter,4.4,No,Standard,0,No,32,Cash,Quarterly,0,0,0,4,220,769.2316635226257,Mid,0,Promoter,26-35,0.4765906362545019,0,0.44641470741947786,1,0,At-Risk Loyalists
3156,22,Female,Handbag,Accessories,90,Montana,M,Brown,Fall,4.3,No,Free Shipping,0,No,34,Cash,Annually,0,0,0,1,90,319.98132553404724,Low,0,Promoter,18-25,0.46938775510204084,0,0.42336125764383087,0,0,At-Risk Loyalists
3157,18,Female,Shirt,Clothing,50,Montana,M,Black,Winter,3.1,No,2-Day Shipping,0,No,18,Cash,Monthly,0,0,0,12,600,1766.6633874998643,High,0,Neutral,18-25,0.42505002000800324,0,0.314955727277096,0,0,Growth Prospects
3158,21,Female,Belt,Accessories,34,Maine,L,Red,Fall,3.1,No,Store Pickup,0,No,5,Debit Card,Fortnightly,0,0,0,26,884,1583.9153707976006,High,0,Neutral,18-25,0.4287314925970388,0,0.31045935664939284,0,0,Growth Prospects
3159,30,Female,Jewelry,Accessories,77,Mississippi,M,Gray,Winter,4.9,No,2-Day Shipping,0,No,44,Credit Card,Monthly,0,0,0,12,924,3517.3561405477753,High,0,Promoter,26-35,0.637294917967187,1,0.5740301398753036,1,1,Growth Prospects
3160,62,Female,Hat,Accessories,89,Louisiana,L,Pink,Winter,2.9,No,Store Pickup,0,No,4,Bank Transfer,Quarterly,0,0,0,4,356,572.9598968265396,Mid,0,Detractor,56+,0.24801920768307323,0,0.26158559560341094,0,0,Growth Prospects
3161,28,Female,Backpack,Accessories,87,Nebraska,Xl,Turquoise,Fall,3.8,No,Next Day Air,0,No,37,Cash,Fortnightly,0,0,0,26,2262,8228.219893301084,Premium,0,Neutral,26-35,0.6899559823929573,1,0.5579372221584522,1,1,Champions
3162,66,Female,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,4.2,No,2-Day Shipping,0,No,43,Cash,Monthly,0,0,0,12,924,3496.591221740473,High,0,Promoter,56+,0.6291316526610644,1,0.48951923544691833,1,1,Growth Prospects
3163,66,Female,Shoes,Footwear,85,Wisconsin,L,Blue,Winter,3.9,No,Standard,0,No,28,Bank Transfer,Quarterly,0,0,0,4,340,1144.8805821954013,Mid,0,Neutral,56+,0.44393757503001197,0,0.3956572523987788,0,0,Growth Prospects
3164,49,Female,Pants,Clothing,66,Nebraska,Xl,Turquoise,Summer,2.8,No,Express,0,No,36,Cash,Monthly,0,0,0,12,792,2859.8469868142256,High,0,Detractor,46-55,0.5719887955182074,1,0.3058526464083833,0,0,Growth Prospects
3165,40,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,No,Standard,0,No,16,Credit Card,Annually,0,0,0,1,32,90.66282700979892,Low,0,Detractor,36-45,0.32244897959183677,0,0.21371905708942862,0,0,Growth Prospects
3166,49,Female,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3.0,No,Store Pickup,0,No,38,Bank Transfer,Every 3 Months,0,0,0,4,368,1348.1906857757099,Mid,0,Neutral,46-55,0.5255702280912364,0,0.2926595369354321,0,0,At-Risk Loyalists
3167,19,Female,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,No,Next Day Air,0,No,37,Bank Transfer,Fortnightly,0,0,0,26,2080,7566.1792122308825,Premium,0,Detractor,18-25,0.6899559823929573,1,0.40964823404013806,0,0,Champions
3168,24,Female,Dress,Clothing,78,Oregon,M,Blue,Fall,2.8,No,2-Day Shipping,0,No,9,Cash,Bi-Weekly,0,0,0,26,2028,4669.642568591925,Premium,0,Detractor,18-25,0.4613845538215286,0,0.3503812374316719,0,0,Champions
3169,31,Female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,No,2-Day Shipping,0,No,14,Paypal,Fortnightly,0,0,0,26,624,1689.8233254877791,High,0,Detractor,26-35,0.5022008803521409,0,0.28906513823489083,0,0,Growth Prospects
3170,35,Female,T-Shirt,Clothing,59,Georgia,M,White,Fall,3.8,No,Free Shipping,0,No,3,Venmo,Weekly,0,0,0,52,3068,4253.1510999158245,High,0,Neutral,26-35,0.616326530612245,1,0.46013379376449814,1,1,Growth Prospects
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,Xl,Charcoal,Spring,4.4,No,Express,0,No,10,Credit Card,Fortnightly,0,0,0,26,1066,2556.1563608030633,High,0,Promoter,56+,0.4695478191276511,0,0.4903805783917433,1,0,Growth Prospects
3172,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,No,Express,0,No,26,Bank Transfer,Bi-Weekly,0,0,0,26,676,2227.9857214189265,High,0,Neutral,56+,0.6001600640256102,1,0.32630619897888524,0,0,Growth Prospects
3173,57,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,No,Standard,0,No,30,Debit Card,Bi-Weekly,0,0,0,26,1352,4642.750700463917,High,0,Neutral,56+,0.6328131252501001,1,0.45771958425394227,1,1,Growth Prospects
3174,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,No,Next Day Air,0,No,32,Paypal,Fortnightly,0,0,0,26,1196,4181.82304351391,High,0,Promoter,56+,0.649139655862345,1,0.5903788232672849,1,1,Growth Prospects
3175,45,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,No,Store Pickup,0,No,35,Paypal,Monthly,0,0,0,12,624,2236.1158175966125,High,0,Neutral,36-45,0.5638255302120849,1,0.4105062335746822,0,0,Growth Prospects
3176,35,Female,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,No,Store Pickup,0,No,26,Debit Card,Every 3 Months,0,0,0,4,168,553.7005934887272,Mid,0,Neutral,26-35,0.4276110444177671,0,0.32111173565460915,0,0,Growth Prospects
3177,36,Female,Sandals,Footwear,37,Arkansas,Xl,Turquoise,Spring,4.6,No,2-Day Shipping,0,No,39,Credit Card,Monthly,0,0,0,12,444,1637.8624776265876,High,0,Promoter,36-45,0.5964785914365747,1,0.4917866826087799,1,1,Growth Prospects
3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,No,Standard,0,No,31,Credit Card,Monthly,0,0,0,12,624,2162.6192033470293,High,0,Neutral,46-55,0.5311724689875951,0,0.336697907424222,0,0,Growth Prospects
3179,66,Female,Sandals,Footwear,34,Washington,L,Beige,Spring,2.7,No,Free Shipping,0,No,28,Credit Card,Annually,0,0,0,1,34,114.48805821954012,Low,0,Detractor,56+,0.4204081632653061,0,0.22630525808762744,0,0,Growth Prospects
3180,57,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,No,Free Shipping,0,No,12,Debit Card,Bi-Weekly,0,0,0,26,2288,5868.604129871996,Premium,0,Promoter,56+,0.48587434973989596,0,0.559880739780132,1,0,Champions
3181,18,Female,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,No,Standard,0,No,46,Paypal,Weekly,0,0,0,52,4576,17618.27542542523,Premium,0,Neutral,18-25,0.9673469387755103,1,0.7889721228322697,1,1,Champions
3182,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,No,Free Shipping,0,No,27,Paypal,Every 3 Months,0,0,0,4,204,679.7697200757416,Mid,0,Promoter,26-35,0.4357743097238896,0,0.44421356695256287,1,0,Growth Prospects
3183,50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,No,Free Shipping,0,No,4,Credit Card,Annually,0,0,0,1,97,156.11547750610774,Low,0,Neutral,46-55,0.22448979591836737,0,0.33532946786437234,0,0,Growth Prospects
3184,50,Female,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,No,Standard,0,No,14,Cash,Every 3 Months,0,0,0,4,224,606.603245046895,Mid,0,Neutral,46-55,0.32965186074429775,0,0.3344133636169049,0,0,Growth Prospects
3185,61,Female,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.2,No,2-Day Shipping,0,No,30,Venmo,Quarterly,0,0,0,4,212,728.0052873508511,Mid,0,Promoter,56+,0.4602641056422569,0,0.42140036499185296,0,0,At-Risk Loyalists
3186,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,No,Express,0,No,6,Paypal,Annually,0,0,0,1,71,138.15962058292723,Low,0,Promoter,46-55,0.24081632653061225,0,0.46688767818522,1,0,Growth Prospects
3187,38,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,No,Store Pickup,0,No,43,Venmo,Annually,0,0,0,1,93,351.9296359543983,Low,0,Promoter,36-45,0.5428571428571429,0,0.4841473205908933,1,0,At-Risk Loyalists
3188,67,Female,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.2,No,Free Shipping,0,No,28,Debit Card,Weekly,0,0,0,52,3744,12607.155587469359,Premium,0,Neutral,56+,0.8204081632653062,1,0.5936774766966856,1,1,Champions
3189,42,Female,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,No,Standard,0,No,39,Bank Transfer,Monthly,0,0,0,12,708,2611.726653512667,High,0,Neutral,36-45,0.5964785914365747,1,0.3837478415578296,0,0,Growth Prospects
3190,25,Female,Boots,Footwear,87,Kansas,M,Beige,Summer,4.2,No,Store Pickup,0,No,30,Paypal,Bi-Weekly,0,0,0,26,2262,7767.679056545401,Premium,0,Promoter,18-25,0.6328131252501001,1,0.5946059785771891,1,1,Champions
3191,41,Female,Jeans,Clothing,78,California,S,Purple,Fall,3.4,No,Free Shipping,0,No,5,Credit Card,Fortnightly,0,0,0,26,2028,3633.6882035944955,High,0,Neutral,36-45,0.4287314925970388,0,0.3968923984145881,0,0,Growth Prospects
3192,62,Female,Hoodie,Clothing,68,Mississippi,Xl,Maroon,Winter,4.7,No,Store Pickup,0,No,42,Credit Card,Every 3 Months,0,0,0,4,272,1023.046431468649,Mid,0,Promoter,56+,0.5582232893157264,1,0.48865961933734087,1,1,At-Risk Loyalists
3193,19,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3.0,No,Free Shipping,0,No,20,Cash,Fortnightly,0,0,0,26,1976,6015.976336941484,Premium,0,Neutral,18-25,0.5511804721888756,1,0.4075067165494811,0,0,Champions
3194,63,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4.0,No,Express,0,No,35,Credit Card,Fortnightly,0,0,0,26,2574,9223.977747586026,Premium,0,Promoter,56+,0.6736294517807122,1,0.6064370577742118,1,1,Champions
3195,43,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,No,Standard,0,No,10,Credit Card,Bi-Weekly,0,0,0,26,1352,3241.954408823397,High,0,Promoter,36-45,0.4695478191276511,0,0.5312540977617436,1,0,Growth Prospects
3196,68,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,No,Next Day Air,0,No,36,Credit Card,Quarterly,0,0,0,4,232,837.73295573346,Mid,0,Promoter,56+,0.5092436974789916,0,0.5081001276161758,1,0,At-Risk Loyalists
3197,24,Female,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,No,Express,0,No,21,Debit Card,Fortnightly,0,0,0,26,1534,4741.659123451657,Premium,0,Detractor,18-25,0.5593437374949981,1,0.35215314788970564,0,0,Champions
3198,27,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,No,Free Shipping,0,No,29,Credit Card,Every 3 Months,0,0,0,4,284,965.9400563920522,Mid,0,Neutral,26-35,0.45210084033613446,0,0.307254562077719,0,0,Growth Prospects
3199,61,Female,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,No,Free Shipping,0,No,39,Debit Card,Weekly,0,0,0,52,4888,18031.24277170892,Premium,0,Detractor,56+,0.9102040816326531,1,0.6791328582511156,1,1,Champions
3200,59,Female,Handbag,Accessories,40,Maine,Xl,Pink,Winter,4.2,No,Express,0,No,16,Paypal,Monthly,0,0,0,12,480,1359.9424051469837,Mid,0,Promoter,56+,0.4087234893957583,0,0.43694867870976994,1,0,Growth Prospects
3201,67,Female,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,No,Free Shipping,0,No,32,Credit Card,Monthly,0,0,0,12,288,1006.9941777023463,Mid,0,Promoter,56+,0.5393357342937175,0,0.5002646663105135,1,0,At-Risk Loyalists
3202,46,Female,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,No,2-Day Shipping,0,No,34,Cash,Monthly,0,0,0,12,456,1621.2387160391725,High,0,Detractor,46-55,0.5556622649059624,1,0.27537766808335623,0,0,Growth Prospects
3203,65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,No,Standard,0,No,38,Venmo,Annually,0,0,0,1,37,135.55178090679692,Low,0,Promoter,56+,0.5020408163265306,0,0.44282351434950173,1,0,At-Risk Loyalists
3204,63,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,No,Express,0,No,14,Venmo,Annually,0,0,0,1,29,78.53345583196409,Low,0,Promoter,56+,0.30612244897959184,0,0.3934206234906368,0,0,Growth Prospects
3205,57,Female,Jacket,Outerwear,92,New Mexico,Xl,Lavender,Fall,4.3,No,Free Shipping,0,No,23,Debit Card,Bi-Weekly,0,0,0,26,2392,7601.904762192286,Premium,0,Promoter,56+,0.575670268107243,1,0.6025272329830743,1,1,Champions
3206,40,Female,Hoodie,Clothing,24,Colorado,Xl,Magenta,Fall,4.4,No,2-Day Shipping,0,No,50,Bank Transfer,Every 3 Months,0,0,0,4,96,377.45526074153526,Low,0,Promoter,36-45,0.6235294117647059,1,0.4367753584301967,1,1,At-Risk Loyalists
3207,36,Female,Boots,Footwear,52,California,M,Brown,Winter,3.0,No,Free Shipping,0,No,49,Paypal,Monthly,0,0,0,12,624,2441.1023553871632,High,0,Neutral,36-45,0.6781112444977992,1,0.3195497654511329,0,0,Growth Prospects
3208,67,Female,Socks,Clothing,29,Arizona,Xl,Beige,Summer,2.7,No,Next Day Air,0,No,14,Paypal,Annually,0,0,0,1,29,78.53345583196409,Low,0,Detractor,56+,0.30612244897959184,0,0.2254206234906368,0,0,Growth Prospects
3209,61,Female,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,3.3,No,2-Day Shipping,0,No,42,Paypal,Weekly,0,0,0,52,1560,5867.472180481957,Premium,0,Neutral,56+,0.9346938775510205,1,0.43985288905933473,1,1,Champions
3210,64,Female,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.3,No,Standard,0,No,39,Debit Card,Annually,0,0,0,1,31,114.35526307753203,Low,0,Promoter,56+,0.5102040816326531,0,0.4183019907680318,0,0,At-Risk Loyalists
3211,30,Female,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9,No,Express,0,No,43,Venmo,Bi-Weekly,0,0,0,26,1742,6592.058342285611,Premium,0,Detractor,26-35,0.7389355742296919,1,0.40968075933648324,0,0,Champions
3212,53,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,No,Standard,0,No,12,Cash,Monthly,0,0,0,12,780,2000.6604988199986,High,0,Promoter,46-55,0.37607042817126857,0,0.5367130414044576,1,0,Growth Prospects
3213,27,Female,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,No,2-Day Shipping,0,No,21,Debit Card,Weekly,0,0,0,52,1144,3536.1525666419134,High,0,Neutral,26-35,0.763265306122449,1,0.41849261109507696,0,0,Growth Prospects
3214,27,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,No,Standard,0,No,33,Credit Card,Monthly,0,0,0,12,672,2369.7142725420604,High,0,Neutral,26-35,0.5474989995998399,1,0.3537933180506901,0,0,Growth Prospects
